household_key,received_campaign,redeemed_coupons,total_campaigns_received,TypeA,TypeB,TypeC,total_campaigns_engaged,total_coupons_received,total_coupons_redeemed,camp_conversion_rate,coupon_conversion_rate,revenue,recency,frequency,GROCERY_spend,DELI_spend,PRODUCE_spend,KIOSK-GAS_spend,DRUG GM_spend,NUTRITION_spend,SALAD BAR_spend,MEAT_spend
135,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0300000000004,5,55,287.9200000000001,35.47,24.07,0.0,81.27999999999999,3.99,15.78,40.580000000000005
136,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2547.0399999999972,1,68,1653.3100000000043,103.03000000000002,195.51999999999998,0.0,133.3199999999999,1.79,0.0,147.44000000000003
137,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1018.4399999999998,88,35,501.3900000000001,9.5,224.22000000000014,0.0,81.15,34.77,0.0,28.160000000000004
138,1,0,2.0,0.0,2.0,0.0,0.0,51.0,0.0,0.0,0.0,2875.16999999999,1,46,1478.7900000000038,249.88999999999993,311.1000000000001,0.0,464.2500000000002,0.0,0.0,150.93999999999997
139,1,1,1.0,1.0,0.0,0.0,4.0,16.0,4.0,4.0,0.25,2285.590000000003,0,65,1079.720000000001,68.10000000000001,339.9400000000003,202.59,219.11000000000004,12.120000000000001,0.0,121.74
140,1,0,3.0,3.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,1679.6200000000013,3,135,1225.5900000000001,44.269999999999996,25.13,0.0,172.40999999999997,0.5,0.0,76.49
141,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.5800000000002,1,46,119.39999999999999,3.47,109.40999999999997,23.0,0.0,40.78000000000001,0.0,9.29
142,1,0,6.0,4.0,2.0,0.0,0.0,101.0,0.0,0.0,0.0,1899.1100000000038,1,148,1413.5500000000009,0.0,32.82,0.0,253.57,1.99,0.0,4.6
143,1,1,4.0,2.0,1.0,1.0,3.0,49.0,3.0,0.75,0.06,6336.089999999958,6,390,3203.5499999999897,107.44999999999995,99.75,806.6599999999999,1091.3600000000026,0.0,23.810000000000002,422.88000000000005
144,1,0,3.0,2.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,2031.4100000000037,16,86,1089.600000000001,19.85,97.14,0.0,308.8600000000001,0.0,0.0,256.53
145,1,0,1.0,0.0,1.0,0.0,0.0,33.0,0.0,0.0,0.0,1085.170000000001,0,46,537.1299999999997,12.07,107.33999999999997,0.0,333.71000000000015,6.47,0.0,47.64
146,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.2600000000006,68,37,395.3700000000001,42.43,53.849999999999994,40.53999999999999,10.3,0.0,14.61,70.57999999999998
147,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350.650000000001,36,32,716.1200000000002,15.219999999999999,31.15,189.9,131.20999999999998,8.0,0.0,86.48
148,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767.3100000000004,1,43,372.22,37.010000000000005,35.63,0.0,200.84000000000006,0.0,0.0,6.54
149,1,0,4.0,4.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,10180.439999999893,4,180,4192.499999999966,692.3499999999998,780.7400000000014,2477.09,959.6300000000011,12.45,5.23,466.19999999999993
150,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.76,159,5,144.27,0.0,0.0,0.0,13.98,1.09,4.63,16.279999999999998
151,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1014.6500000000009,44,42,475.2300000000001,45.33,86.17999999999998,0.0,41.31000000000001,0.0,1.71,104.99000000000001
152,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.120000000001,55,29,599.8300000000003,0.0,62.120000000000005,0.0,155.32,9.98,0.0,115.96000000000001
153,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1284.1300000000015,9,78,1021.6099999999979,0.0,35.68000000000001,8.59,69.89000000000001,61.73,1.44,56.760000000000005
154,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846.1700000000002,14,29,488.07000000000005,6.529999999999999,71.22,51.58,123.71999999999998,3.98,0.0,47.989999999999995
155,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1983.1100000000022,27,46,1330.6300000000028,153.58,39.12000000000001,0.0,86.52,0.0,0.0,123.49
156,1,1,5.0,2.0,2.0,1.0,2.0,90.0,2.0,0.4,0.02,4594.7299999999805,0,524,1922.8399999999995,93.61,293.10000000000014,744.66,959.5800000000007,28.450000000000003,19.359999999999992,161.47
157,1,0,4.0,2.0,1.0,1.0,0.0,46.0,0.0,0.0,0.0,2269.8099999999986,4,152,1390.310000000003,2.99,114.70999999999997,0.0,326.2700000000001,77.28999999999999,0.0,66.85
158,1,1,3.0,2.0,1.0,0.0,1.0,50.0,1.0,0.33,0.02,1627.5900000000006,1,152,487.78,9.06,80.08000000000003,0.0,833.0400000000003,0.0,0.0,168.08
159,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617.5000000000018,2,61,866.71,22.86,98.66999999999996,34.0,74.41999999999999,0.0,9.45,85.05999999999999
160,1,0,1.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,961.3200000000003,1,40,378.99000000000007,104.75,40.86000000000001,43.0,170.80000000000004,3.79,42.43,31.820000000000004
161,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,3630.8899999999894,0,167,2263.6099999999988,16.94,139.06999999999994,238.5,371.72000000000014,0.0,0.0,322.9600000000001
162,1,0,3.0,2.0,1.0,0.0,0.0,47.0,0.0,0.0,0.0,2290.3799999999997,2,56,1624.1300000000049,56.850000000000016,134.95999999999995,0.0,126.85,0.0,19.83,57.480000000000004
163,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.84999999999997,10,15,130.72,1.99,53.73000000000001,28.5,11.53,11.97,0.0,14.669999999999998
164,1,0,2.0,1.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,3172.009999999989,4,84,2077.2900000000045,39.089999999999996,119.89999999999996,148.0,261.4400000000001,1.0,4.02,109.3
165,1,1,6.0,4.0,2.0,0.0,2.0,105.0,2.0,0.33,0.02,2492.52,0,142,816.2299999999993,5.0,205.06000000000006,561.2799999999999,113.47,54.390000000000015,0.0,458.16999999999996
166,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2138.1600000000035,10,95,1166.15,52.88999999999999,50.93000000000001,0.0,649.7900000000008,1.39,4.79,51.19
167,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854.1200000000005,6,14,305.98999999999984,51.42999999999999,52.850000000000016,0.0,83.10999999999999,182.52000000000004,0.0,73.17
168,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.82000000000033,51,33,207.19,16.82,81.14999999999998,0.0,30.36,0.0,5.89,49.33999999999999
169,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.22,10,22,55.21000000000001,0.0,1.0,168.03000000000003,12.98,3.0,0.0,0.0
170,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900.7000000000028,1,42,966.6100000000004,13.42,270.06000000000006,24.78,304.2800000000002,17.840000000000003,0.0,94.57999999999998
171,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.11,9,16,194.1,3.0,17.919999999999998,0.0,27.770000000000007,0.0,1.4,17.689999999999998
172,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213.6899999999996,3,124,257.36999999999983,11.99,15.070000000000002,714.3300000000003,55.55,0.0,0.0,88.99000000000001
173,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.97,192,10,159.58999999999997,3.62,2.93,0.0,57.36,2.99,0.0,0.0
174,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1114.6100000000006,102,26,417.75000000000034,50.68,113.99999999999999,0.0,44.88,0.0,0.0,306.56
175,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033.6100000000006,8,46,726.18,0.0,137.54999999999998,0.0,133.7,17.509999999999998,0.0,1.71
176,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.0200000000002,21,22,334.40000000000015,35.77,30.78,167.47,83.03,0.0,0.0,62.32
177,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.5200000000006,0,46,491.74,24.270000000000003,93.48,109.26,203.4,2.49,0.0,2.5
178,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.6300000000002,1,47,311.18999999999994,20.250000000000004,5.48,0.0,320.53000000000003,0.0,0.0,0.0
179,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,620.5600000000001,64,38,383.79,0.0,18.67,0.0,87.7,0.0,0.0,45.42000000000001
180,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1929.7700000000016,0,61,966.8700000000009,2.0,100.15999999999998,5.03,287.20000000000005,0.0,0.0,237.18
181,1,0,2.0,1.0,1.0,0.0,0.0,49.0,0.0,0.0,0.0,1637.4600000000019,4,38,642.1200000000003,25.52,162.72,363.78000000000003,16.79,7.9,0.0,200.68
182,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.5500000000003,7,30,645.3800000000003,7.630000000000001,51.800000000000004,0.0,40.61,0.0,3.99,114.69999999999999
183,1,0,3.0,3.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,1510.2900000000006,18,129,478.7499999999999,125.89,200.9,0.0,458.50000000000006,1.0,0.0,48.17
184,1,1,5.0,2.0,3.0,0.0,4.0,70.0,4.0,0.8,0.06,5470.619999999966,0,199,1952.8400000000029,53.48,277.0900000000001,988.8100000000001,589.6700000000001,49.550000000000004,0.0,1176.5500000000004
185,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1575.540000000001,7,55,639.3299999999997,21.16,47.37000000000001,221.01,156.35000000000002,4.0,0.0,270.78999999999996
186,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.14999999999999,197,2,30.23,0.0,0.0,0.0,7.18,0.0,0.0,0.0
187,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,529.8900000000004,43,45,298.3,21.16,37.449999999999996,0.0,76.46999999999998,1.5,0.0,43.47
188,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1704.1400000000021,0,35,1027.09,0.0,70.96000000000001,0.0,88.60999999999999,0.0,25.950000000000003,230.43
189,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.6700000000002,9,30,265.6299999999999,170.65,15.38,80.0,35.940000000000005,0.0,14.430000000000001,4.44
190,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.5800000000005,1,21,386.47,13.69,62.61,0.0,63.25000000000003,1.67,5.779999999999999,1.74
191,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.3900000000001,10,16,216.47,0.0,6.99,0.0,56.210000000000015,1.88,0.0,5.08
192,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,3143.279999999987,7,74,2166.07,0.0,194.5,0.0,260.80999999999995,2.49,0.0,283.93999999999994
193,1,0,4.0,3.0,1.0,0.0,0.0,67.0,0.0,0.0,0.0,4206.429999999987,9,114,1897.4100000000033,16.67,45.86,1672.74,271.07000000000005,4.38,0.0,92.8
194,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1423.170000000003,10,56,607.15,23.550000000000004,202.68000000000006,71.0,179.55,7.55,6.79,53.17
195,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,3749.3399999999856,0,83,1920.4000000000026,56.230000000000004,261.5300000000001,645.78,149.86999999999998,20.69,0.0,295.93
196,1,1,4.0,2.0,2.0,0.0,2.0,64.0,2.0,0.5,0.03,4438.119999999978,2,166,2242.650000000007,35.96,298.6200000000001,180.0,248.3800000000001,0.0,18.35,777.9399999999998
197,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414.2800000000002,0,40,1094.2800000000004,44.39,43.73000000000001,0.0,144.71,0.0,0.0,66.5
198,1,0,4.0,2.0,1.0,1.0,0.0,73.0,0.0,0.0,0.0,7447.219999999919,2,431,4021.8399999999833,61.92,417.44000000000005,0.0,1246.8900000000026,22.82,110.49,900.6900000000004
199,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.9000000000001,25,43,269.96999999999997,2.9000000000000004,8.97,0.0,7.66,6.0600000000000005,25.750000000000004,12.42
200,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0500000000009,1,48,297.22999999999996,0.0,17.619999999999997,0.0,159.44999999999993,0.0,0.0,49.33
201,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821.7800000000001,0,28,462.8799999999998,13.31,73.54999999999998,0.0,59.05,0.0,0.0,44.589999999999996
202,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.8800000000002,91,31,243.00000000000006,1.66,28.759999999999998,8.01,112.78999999999998,3.49,0.0,136.65999999999997
203,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.2000000000003,3,35,419.54000000000025,0.99,46.35,181.03,46.43,3.83,24.410000000000004,14.260000000000002
204,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.7200000000003,3,42,367.6499999999999,51.13,95.79999999999998,93.47,69.99000000000001,42.72000000000001,6.3100000000000005,8.59
205,1,0,2.0,1.0,1.0,0.0,0.0,29.0,0.0,0.0,0.0,2398.229999999997,1,83,810.1200000000005,4.59,429.58000000000004,40.0,765.9100000000005,35.37,0.0,175.78
206,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.77000000000027,304,14,196.42000000000002,13.18,12.15,0.0,66.88000000000001,0.0,0.0,36.94
207,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.3600000000001,0,15,337.1200000000001,1.19,84.67000000000002,25.0,53.27,23.34,5.5600000000000005,26.52
208,1,1,6.0,4.0,2.0,0.0,1.0,116.0,1.0,0.17,0.01,3443.06999999999,8,109,1672.2000000000048,111.88,236.34,405.58,254.49,0.0,0.0,559.3300000000002
209,1,0,3.0,2.0,1.0,0.0,0.0,47.0,0.0,0.0,0.0,5336.499999999978,6,151,2399.1000000000013,105.16000000000001,234.73000000000002,946.4,622.0300000000003,3.98,4.15,387.37999999999994
210,1,0,4.0,3.0,0.0,1.0,0.0,74.0,0.0,0.0,0.0,2840.7099999999937,3,109,1043.3400000000008,3.99,298.03000000000003,0.0,469.7700000000002,2.92,9.98,620.3800000000002
211,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1919.560000000006,11,76,1532.930000000006,0.0,161.73,0.0,74.16000000000001,1.79,0.0,79.94000000000001
212,1,0,4.0,3.0,0.0,1.0,0.0,74.0,0.0,0.0,0.0,2705.2099999999937,0,98,1492.630000000003,67.67,236.3600000000001,97.39,451.8900000000003,7.18,0.0,112.75
213,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.8700000000001,64,8,334.61,1.12,23.579999999999995,0.0,72.77,0.0,0.0,44.349999999999994
214,1,1,3.0,2.0,1.0,0.0,1.0,65.0,1.0,0.33,0.02,2188.7199999999975,1,70,1565.1800000000005,11.920000000000002,123.91999999999994,0.0,146.23999999999998,40.67000000000001,17.44,74.28
215,1,1,1.0,1.0,0.0,0.0,2.0,16.0,2.0,2.0,0.12,1265.4800000000012,1,106,560.5999999999992,73.41,155.22999999999996,66.15,75.76999999999998,100.99000000000001,15.120000000000001,139.41
216,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2097.2100000000028,2,94,928.7700000000006,193.71000000000004,121.79999999999995,0.0,471.8799999999999,5.29,4.13,151.35000000000002
217,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1855.9600000000023,40,51,672.3800000000006,110.51999999999998,112.50999999999998,351.59,149.75999999999993,1.99,2.32,188.05999999999997
218,1,0,3.0,2.0,1.0,0.0,0.0,51.0,0.0,0.0,0.0,7474.999999999923,7,136,2572.8399999999956,235.92000000000007,370.05000000000035,1083.71,1011.2100000000017,15.840000000000002,26.640000000000004,578.7900000000001
219,1,0,5.0,4.0,1.0,0.0,0.0,79.0,0.0,0.0,0.0,9163.799999999883,3,178,4058.059999999979,412.3900000000001,1552.2000000000019,143.43,986.6200000000014,196.2300000000001,6.4,670.4999999999999
220,1,0,2.0,1.0,1.0,0.0,0.0,34.0,0.0,0.0,0.0,2240.3299999999986,12,84,949.7299999999999,26.240000000000002,138.92999999999995,154.02999999999997,319.92,0.0,0.0,51.629999999999995
221,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2265.65,6,63,1503.510000000002,298.3299999999998,26.280000000000005,31.03,157.4,0.0,0.0,5.18
222,1,1,2.0,2.0,0.0,0.0,1.0,32.0,1.0,0.5,0.03,5143.549999999936,2,111,2555.010000000013,102.23999999999998,615.6200000000009,504.59,529.69,9.56,0.0,507.14000000000016
223,1,0,3.0,2.0,0.0,1.0,0.0,58.0,0.0,0.0,0.0,2508.1299999999983,16,101,1177.220000000001,126.46999999999996,77.97999999999999,96.0,317.15,0.0,7.77,177.56000000000006
224,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1208.6400000000015,5,39,818.3800000000003,21.700000000000003,19.130000000000003,0.0,66.66999999999999,1.98,0.0,157.34
225,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.7800000000003,8,39,437.30000000000007,8.98,16.35,0.0,120.23999999999995,0.0,0.0,45.02
226,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1086.8000000000002,182,45,619.5500000000001,0.0,44.71,102.0,59.46,0.0,0.0,96.77000000000001
227,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.5199999999963,0,96,930.7099999999953,30.009999999999998,11.799999999999999,20.93,13.98,61.089999999999996,0.0,0.0
228,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2204.0700000000024,4,70,801.6500000000001,16.36,97.72,171.25,997.2300000000004,14.850000000000001,2.59,20.9
229,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.3300000000003,4,38,516.7800000000003,114.69999999999997,117.52999999999997,0.0,89.76,0.0,0.0,73.28
230,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,3632.4899999999816,3,127,2060.670000000004,25.979999999999997,273.9000000000001,348.78999999999996,89.7,4.48,14.480000000000002,359.69000000000005
231,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.68000000000006,133,9,176.02999999999997,18.99,24.820000000000004,41.63,14.58,0.0,0.0,18.66
232,1,1,4.0,2.0,2.0,0.0,1.0,58.0,1.0,0.25,0.02,12003.139999999943,0,606,6259.749999999947,265.27,483.49000000000063,1752.68,1927.1499999999992,47.63999999999999,22.450000000000003,563.8700000000001
233,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.739999999999995,176,5,55.739999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.36999999999995,49,18,145.65000000000006,6.180000000000001,6.749999999999999,0.0,27.9,0.0,0.0,23.9
235,1,0,6.0,4.0,1.0,1.0,0.0,108.0,0.0,0.0,0.0,10352.719999999887,7,171,5137.4699999999675,701.9500000000005,767.6400000000008,884.0899999999999,1224.3800000000012,35.220000000000006,22.520000000000003,452.3699999999999
236,1,0,2.0,1.0,1.0,0.0,0.0,49.0,0.0,0.0,0.0,1304.070000000002,30,38,914.7900000000005,6.98,39.800000000000004,0.0,77.83999999999999,5.99,0.0,97.66999999999999
237,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.8299999999998,119,5,303.76,27.78,8.66,0.0,24.4,3.87,0.0,0.0
238,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.27,3,21,252.32999999999996,13.009999999999998,60.28,0.0,144.78999999999996,0.0,0.0,48.800000000000004
239,1,1,6.0,4.0,1.0,1.0,11.0,106.0,11.0,1.83,0.1,3465.869999999989,6,221,1594.0700000000047,143.41999999999996,411.0800000000002,0.0,443.8099999999999,2.17,4.36,281.4700000000001
240,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.26000000000002,152,16,80.58,7.99,5.06,0.0,31.730000000000004,0.0,0.0,18.93
241,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.46999999999994,150,14,95.39,0.0,53.9,0.0,19.25,0.0,0.0,6.94
242,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,4115.509999999975,1,70,1937.2500000000045,329.71999999999997,347.6800000000002,0.0,739.4600000000002,2.89,1.96,188.06999999999994
243,1,1,4.0,2.0,2.0,0.0,4.0,58.0,4.0,1.0,0.07,6045.109999999944,9,189,2122.140000000005,168.72,954.6500000000007,1060.07,833.410000000001,130.25999999999996,104.37999999999998,53.54
244,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522.7000000000025,0,37,897.6399999999995,61.690000000000005,239.3300000000001,0.0,38.92999999999999,0.0,2.07,32.55
245,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,897.3800000000006,0,38,377.6099999999998,30.62,8.93,180.82,100.07,0.0,0.0,136.93
246,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,741.5500000000004,19,40,461.1600000000001,5.640000000000001,27.9,10.0,143.01000000000002,3.83,16.69,35.589999999999996
247,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858.92,2,43,412.1799999999999,24.86,126.83000000000001,0.0,28.059999999999995,4.970000000000001,30.49,152.95999999999998
248,1,1,1.0,1.0,0.0,0.0,6.0,16.0,6.0,6.0,0.38,4426.839999999982,3,35,2785.1999999999966,131.42999999999998,396.6200000000003,0.0,183.69,22.97,0.0,279.28000000000003
249,1,1,2.0,2.0,0.0,0.0,1.0,32.0,1.0,0.5,0.03,2170.2500000000005,1,109,900.2400000000005,26.160000000000004,93.8,72.0,539.9300000000001,0.0,0.0,160.20000000000002
250,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4162.289999999969,6,88,2694.0199999999954,56.650000000000006,102.13000000000002,0.0,459.8600000000002,0.0,0.0,350.86999999999995
251,1,0,1.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,1874.170000000002,9,70,1108.7000000000012,56.94,38.26,20.0,267.3500000000001,0.0,0.0,186.16
252,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.78999999999999,137,8,23.08,3.89,0.0,0.0,32.36,0.0,0.0,12.469999999999999
253,1,0,4.0,2.0,1.0,1.0,0.0,71.0,0.0,0.0,0.0,8975.579999999904,1,341,5529.649999999957,213.33,333.2700000000002,115.09,724.420000000001,16.09,9.6,786.6999999999999
254,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.04000000000005,19,28,160.64,0.0,13.29,0.0,45.32000000000001,21.299999999999997,0.0,0.0
255,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.8900000000002,43,14,425.13000000000005,5.82,9.78,0.0,22.040000000000003,0.0,0.0,33.86
256,1,1,8.0,4.0,3.0,1.0,19.0,130.0,19.0,2.38,0.15,8139.9699999998875,7,106,5323.629999999947,14.96,404.7300000000006,270.95,1343.4700000000016,30.26,0.0,285.6
257,1,0,3.0,3.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,2109.4200000000033,14,100,1056.7100000000019,133.32999999999996,116.08,46.11,128.45,8.58,6.25,317.96999999999997
258,1,0,4.0,4.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,2149.430000000001,10,191,1370.3099999999997,51.71,113.84000000000003,85.81,325.02000000000027,33.23,0.0,17.39
259,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.8200000000006,14,44,522.42,30.29,14.100000000000001,0.0,287.4700000000001,49.82000000000001,0.0,35.42
260,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.8700000000001,121,23,183.43999999999997,5.2,60.029999999999994,0.0,16.93,2.99,4.39,0.0
261,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1175.230000000001,50,43,364.76000000000005,19.5,74.98,342.01,286.2000000000001,0.0,0.0,37.17
262,1,1,6.0,2.0,2.0,2.0,1.0,80.0,1.0,0.17,0.01,4459.649999999969,9,204,2375.0299999999984,538.9900000000004,126.34999999999994,0.0,878.4400000000005,26.769999999999992,0.0,222.97000000000006
263,1,0,4.0,2.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,4778.049999999954,1,261,2385.820000000004,246.24,407.6100000000007,0.0,371.96000000000004,108.19999999999997,30.709999999999997,664.6799999999998
264,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1667.440000000001,13,58,835.1700000000002,75.46999999999998,184.62000000000003,56.8,274.98000000000013,183.56,0.0,17.21
265,1,0,3.0,1.0,1.0,1.0,0.0,57.0,0.0,0.0,0.0,1628.2000000000016,3,44,1004.8500000000003,0.0,108.60999999999999,8.01,184.77000000000004,9.19,18.86,115.95000000000002
266,1,0,2.0,1.0,1.0,0.0,0.0,34.0,0.0,0.0,0.0,2401.069999999996,0,49,1468.6300000000015,46.79,179.31000000000003,99.21,135.67000000000002,6.38,0.0,141.24
267,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.49,54,22,154.48999999999998,1.79,0.0,42.0,88.21,0.0,0.0,0.0
268,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.3800000000003,29,27,493.5199999999999,26.05,23.209999999999997,0.0,36.73000000000001,3.98,0.0,32.73
269,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.98,0,51,505.3500000000001,6.98,30.950000000000003,0.0,176.40999999999994,0.0,0.0,53.32000000000001
270,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.1599999999997,8,26,232.17999999999998,22.909999999999997,11.130000000000003,34.01,302.29999999999995,0.0,0.0,5.87
271,1,0,4.0,3.0,1.0,0.0,0.0,64.0,0.0,0.0,0.0,740.96,49,89,248.08000000000004,96.53000000000003,11.93,0.0,231.14999999999998,0.0,5.35,33.13
272,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.6200000000002,129,7,273.9299999999999,0.0,22.83,29.48,6.54,0.0,0.0,31.13
