household_key,received_campaign,redeemed_coupons,total_campaigns_received,TypeA,TypeB,TypeC,total_campaigns_engaged,total_coupons_received,total_coupons_redeemed,camp_conversion_rate,coupon_conversion_rate,revenue,recency,frequency,GROCERY_spend,DELI_spend,PRODUCE_spend,KIOSK-GAS_spend,DRUG GM_spend,NUTRITION_spend,SALAD BAR_spend,MEAT_spend,age_desc,marital_status_code,income_desc,homeowner_desc,hh_comp_desc,household_size_desc,kid_category_desc,campA_26_converted,campA_30_converted,campA_8_converted,campA_13_converted,campA_18_converted,campB_28_converted,campB_29_converted,campB_1_converted,campB_2_converted,campB_4_converted,campB_5_converted,campB_7_converted,campB_9_converted,campB_10_converted,campB_12_converted,campB_11_converted,campB_16_converted,campB_17_converted,campB_19_converted,campB_22_converted,campB_21_converted,campB_23_converted,campB_25_converted,campB_24_converted,campC_27_converted,campC_3_converted,campC_6_converted,campC_14_converted,campC_15_converted,campC_20_converted,recency_cluster,frequency_cluster,revenue_cluster,rfm_score,segment
1474,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1837.160000000003,6,49,1084.2000000000003,62.52,56.52000000000001,0.0,161.93000000000004,0.0,0.0,291.54,35-44,U,50-74K,Homeowner,Unknown,1,None/Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
1483,1,0,3.0,2.0,1.0,0.0,0.0,43.0,0.0,0.0,0.0,3755.0499999999793,9,95,2150.090000000003,80.83,188.70999999999992,244.07,150.54,6.18,7.960000000000001,533.1800000000002,19-24,U,Under 15K,Unknown,Unknown,1,None/Unknown,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
1484,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2518.7799999999984,7,77,1615.9900000000039,76.71999999999998,366.17000000000036,0.0,82.57000000000002,40.62000000000001,39.15999999999999,127.48,19-24,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
1485,1,1,3.0,3.0,0.0,0.0,3.0,48.0,3.0,1.0,0.06,1910.0900000000024,5,53,758.7900000000004,154.13,144.85999999999996,0.0,555.3000000000003,2.99,31.08,68.53999999999999,35-44,U,50-74K,Homeowner,Single Male,1,None/Unknown,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
1524,1,0,1.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,2148.7800000000025,8,47,1029.309999999999,83.61999999999998,233.65000000000006,384.59,181.58,43.01000000000001,0.0,21.79,45-54,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
1540,1,0,3.0,2.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,3042.689999999989,9,109,2185.290000000001,73.22,39.85,0.0,305.29000000000025,0.0,3.71,108.19,45-54,U,15-24K,Unknown,2 Adults Kids,4,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
1556,1,0,3.0,2.0,0.0,1.0,0.0,58.0,0.0,0.0,0.0,2950.9199999999896,4,114,1883.9300000000062,5.27,276.82,0.0,197.29000000000005,1.99,0.0,250.67,45-54,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,Low-value
1563,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,3317.4599999999928,5,90,1681.9100000000024,80.07000000000002,457.9800000000003,66.0,305.99,68.03,12.36,344.9000000000001,45-54,A,75-99K,Homeowner,Unknown,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
1568,1,1,4.0,2.0,2.0,0.0,2.0,57.0,2.0,0.5,0.04,3400.109999999989,6,62,1763.010000000002,142.22,223.72000000000008,0.0,263.39000000000016,0.0,11.17,565.6700000000002,55-64,B,35-49K,Homeowner,Single Female,1,None/Unknown,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
1572,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1578.500000000001,8,35,885.0000000000003,63.84000000000001,103.14,135.5,121.12,0.0,3.59,118.34,35-44,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
1618,1,1,4.0,2.0,2.0,0.0,5.0,63.0,5.0,1.25,0.08,3536.389999999985,8,79,1608.7500000000025,143.30000000000004,360.9000000000004,730.3000000000002,289.44,71.37,47.09,31.35,35-44,A,75-99K,Homeowner,Single Female,2,None/Unknown,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
1680,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1829.1600000000049,8,41,1209.9300000000023,6.9700000000000015,64.43000000000002,0.0,190.41,0.0,4.76,51.71,25-34,A,15-24K,Homeowner,2 Adults Kids,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
1689,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2183.2499999999977,9,102,810.8300000000005,12.03,42.55000000000001,266.4,341.24000000000007,0.0,0.0,439.68000000000006,45-54,U,50-74K,Unknown,Unknown,1,None/Unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
1692,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1487.2700000000011,4,108,836.7999999999997,23.37,37.22,175.01999999999995,112.37,9.48,18.35,99.36,35-44,U,50-74K,Unknown,Unknown,1,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
1709,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1812.720000000002,4,79,970.4200000000003,22.620000000000005,80.43,114.18,425.99,3.0,6.71,41.46,25-34,A,35-49K,Unknown,2 Adults Kids,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
1785,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.690000000001,4,51,517.4300000000003,69.4,137.24000000000004,0.0,192.13,8.55,0.0,75.99000000000002,25-34,A,35-49K,Homeowner,2 Adults Kids,5+,3+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
1797,1,0,3.0,2.0,0.0,1.0,0.0,58.0,0.0,0.0,0.0,3782.159999999976,4,85,1677.500000000003,103.07,269.06,0.0,215.00999999999993,11.49,0.0,508.83,65+,U,Under 15K,Homeowner,Single Female,1,None/Unknown,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,Low-value
1800,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,3129.239999999994,7,70,982.2100000000003,82.65,168.57000000000005,1257.93,391.1100000000001,15.17,0.0,79.33999999999997,35-44,A,175-199K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
1814,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,3245.629999999981,8,44,1578.010000000003,95.51,355.54000000000013,21.18,350.3400000000001,33.02,0.0,275.51999999999987,65+,U,150-174K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
1833,1,0,5.0,3.0,2.0,0.0,0.0,80.0,0.0,0.0,0.0,2520.209999999999,4,65,1498.68,11.01,147.01999999999995,0.0,124.60999999999996,0.0,3.31,442.73,25-34,U,25-34K,Homeowner,1 Adult Kids,5+,3+,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
1841,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1822.3500000000015,4,26,1150.7900000000004,71.45,170.91000000000008,0.0,130.23,0.0,3.87,172.22,45-54,B,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
1844,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.130000000001,4,70,392.92999999999984,23.65,142.42999999999995,0.0,184.28,4.48,4.22,198.68,45-54,A,250K+,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
1861,1,0,5.0,4.0,1.0,0.0,0.0,72.0,0.0,0.0,0.0,1506.0400000000045,9,109,905.7300000000008,11.05,65.20000000000002,0.0,98.75000000000004,12.0,0.0,194.93,25-34,U,15-24K,Homeowner,2 Adults Kids,4,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
1869,1,1,4.0,2.0,1.0,1.0,3.0,71.0,3.0,0.75,0.04,2980.359999999993,8,100,1493.6500000000049,27.67,239.32000000000005,84.21000000000002,469.60000000000014,5.0,0.0,244.78999999999994,19-24,A,35-49K,Renter,2 Adults No Kids,2,None/Unknown,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,Low-value
1894,1,0,1.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,0.0,2062.9500000000016,7,34,1405.7600000000016,12.97,36.2,0.0,223.2,48.35,9.06,83.07999999999998,35-44,A,100-124K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,Low-value
1920,1,0,3.0,2.0,1.0,0.0,0.0,65.0,0.0,0.0,0.0,1467.1000000000022,5,65,584.5700000000004,52.89000000000001,232.57000000000008,0.0,285.3600000000001,122.58999999999996,0.0,45.05,55-64,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
1928,1,0,4.0,3.0,1.0,0.0,0.0,66.0,0.0,0.0,0.0,2002.9500000000005,5,97,1187.780000000001,28.290000000000006,83.38,201.54,256.90000000000003,0.0,0.0,0.0,35-44,B,75-99K,Homeowner,2 Adults Kids,3,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
1929,1,0,4.0,3.0,0.0,1.0,0.0,74.0,0.0,0.0,0.0,3473.099999999987,8,49,2050.250000000004,195.55,360.14000000000016,0.0,145.36,0.0,0.0,427.34000000000015,35-44,B,25-34K,Homeowner,Single Male,1,None/Unknown,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,Low-value
1979,1,0,2.0,1.0,1.0,0.0,0.0,49.0,0.0,0.0,0.0,979.4400000000007,8,85,477.02999999999986,0.0,156.6100000000001,65.66,178.43,26.33,0.0,0.0,45-54,U,150-174K,Unknown,2 Adults Kids,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
2011,1,1,2.0,2.0,0.0,0.0,2.0,32.0,2.0,1.0,0.06,1086.0,9,85,510.57999999999987,28.389999999999993,132.95999999999998,0.0,91.72,0.0,167.17999999999995,42.57,45-54,U,75-99K,Homeowner,Single Male,1,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
2030,1,0,3.0,1.0,2.0,0.0,0.0,67.0,0.0,0.0,0.0,2153.060000000001,4,68,1173.1100000000015,80.52999999999999,242.65000000000003,51.11,259.5,18.44,5.8599999999999985,120.69,35-44,B,75-99K,Homeowner,Single Female,1,None/Unknown,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
2063,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2206.0599999999968,7,72,730.8700000000008,159.06,390.82000000000016,0.0,91.82999999999996,6.32,114.68,399.61,55-64,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
2088,1,0,6.0,4.0,2.0,0.0,0.0,85.0,0.0,0.0,0.0,3569.789999999985,5,78,2192.970000000002,202.04,237.8400000000001,0.0,266.54999999999995,6.98,6.44,370.22000000000014,25-34,U,35-49K,Unknown,Single Female,1,None/Unknown,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
2102,1,0,2.0,1.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,2248.270000000001,4,77,986.8200000000011,33.54,196.47,0.0,204.04999999999995,30.72,0.0,461.82,55-64,A,175-199K,Homeowner,2 Adults No Kids,2,None/Unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
2111,1,1,5.0,3.0,2.0,0.0,1.0,74.0,1.0,0.2,0.01,2393.650000000001,5,111,1220.3600000000008,0.0,115.14,221.82,430.76,0.0,9.33,269.73999999999995,45-54,U,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
2119,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427.6000000000006,7,28,840.4800000000004,19.97,77.82000000000002,164.41000000000003,13.659999999999998,0.0,0.0,105.3,25-34,U,50-74K,Homeowner,Single Male,1,None/Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
2123,1,1,2.0,2.0,0.0,0.0,6.0,32.0,6.0,3.0,0.19,2980.409999999992,5,43,1670.7700000000032,95.25,375.88000000000017,0.0,207.26000000000005,0.89,4.47,92.76,45-54,U,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
2158,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2290.3200000000033,7,105,820.2199999999997,47.39999999999999,214.59,916.49,36.88,5.86,0.0,96.11,25-34,B,50-74K,Probable Renter,Single Female,1,None/Unknown,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
2172,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617.5000000000018,7,70,1080.6400000000012,70.53,183.66,0.0,94.18999999999996,10.86,0.0,86.46000000000002,25-34,A,100-124K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
2179,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1265.0800000000008,8,38,423.89,58.62000000000001,82.28999999999995,52.02,289.15,10.47,10.5,145.46,45-54,A,35-49K,Homeowner,2 Adults Kids,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
2221,1,0,3.0,2.0,1.0,0.0,0.0,51.0,0.0,0.0,0.0,1901.450000000004,6,97,1414.1900000000014,0.0,162.8200000000001,0.0,82.16999999999999,19.96,0.0,95.0,65+,B,35-49K,Homeowner,Single Male,1,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
2231,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,3309.259999999987,7,77,1693.3000000000045,100.54,334.11000000000035,40.56,712.9400000000005,79.04,0.0,124.59,35-44,A,200-249K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
2298,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2063.3700000000044,8,67,1305.9500000000012,17.59,104.01,0.0,40.08000000000001,3.99,0.0,304.35,65+,A,50-74K,Probable Renter,Single Female,2,None/Unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
2300,1,0,4.0,2.0,1.0,1.0,0.0,71.0,0.0,0.0,0.0,3362.449999999985,6,92,1818.060000000007,154.53,235.33,27.01,526.8400000000004,114.68,0.0,120.5,45-54,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,Low-value
2324,1,1,8.0,4.0,3.0,1.0,4.0,130.0,4.0,0.5,0.03,1984.480000000003,4,110,1085.7599999999998,98.33,101.52999999999996,37.65,384.89000000000016,35.80000000000001,0.0,79.50999999999998,35-44,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,Low-value
2405,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2698.810000000004,4,120,1379.8400000000024,7.87,200.71000000000004,569.6300000000001,75.52,40.88,8.94,113.0,25-34,U,15-24K,Unknown,Single Female,1,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
2406,1,1,5.0,3.0,2.0,0.0,2.0,79.0,2.0,0.4,0.03,3703.109999999983,4,113,1882.390000000004,38.72,465.01000000000056,371.23,613.1200000000008,3.99,1.97,37.85,25-34,A,125-149K,Homeowner,2 Adults Kids,3,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
2453,1,0,4.0,2.0,2.0,0.0,0.0,55.0,0.0,0.0,0.0,3073.2599999999843,6,77,1364.5800000000022,50.30000000000001,311.5600000000004,0.0,895.130000000001,69.46000000000001,44.15,133.72,45-54,B,50-74K,Homeowner,Single Female,1,None/Unknown,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,Low-value
2496,1,1,4.0,2.0,1.0,1.0,4.0,77.0,4.0,1.0,0.05,3610.499999999986,7,53,1453.3400000000033,67.71000000000001,215.74,304.01,305.72000000000025,7.79,0.0,968.7500000000003,45-54,A,75-99K,Homeowner,Unknown,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,Low-value
7,1,0,3.0,0.0,3.0,0.0,0.0,45.0,0.0,0.0,0.0,2320.499999999996,10,38,1184.3700000000013,116.15,168.34000000000003,0.0,497.9900000000002,4.98,0.0,175.52,45-54,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Low-value
43,1,0,3.0,1.0,2.0,0.0,0.0,41.0,0.0,0.0,0.0,838.6900000000012,15,95,256.85,0.0,26.06,100.01,423.94,1.99,4.19,15.39,35-44,B,15-24K,Homeowner,2 Adults Kids,5+,3+,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Low-value
48,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924.0000000000008,11,45,411.20999999999987,0.0,42.180000000000014,84.44,229.25000000000009,14.0,0.0,51.84,19-24,U,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Low-value
86,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,3492.2399999999907,18,40,1973.2800000000016,192.7,260.0399999999999,0.0,339.80000000000007,5.28,46.58000000000001,159.21999999999997,65+,B,35-49K,Homeowner,Single Male,1,None/Unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Low-value
166,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2138.1600000000035,10,95,1166.15,52.88999999999999,50.93000000000001,0.0,649.7900000000008,1.39,4.79,51.19,25-34,A,50-74K,Homeowner,2 Adults Kids,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Low-value
211,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1919.560000000006,11,76,1532.9300000000062,0.0,161.73,0.0,74.16000000000003,1.79,0.0,79.94000000000003,65+,A,35-49K,Homeowner,Single Female,2,None/Unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Low-value
220,1,0,2.0,1.0,1.0,0.0,0.0,34.0,0.0,0.0,0.0,2240.3299999999986,12,84,949.73,26.24,138.92999999999995,154.02999999999997,319.92,0.0,0.0,51.63,45-54,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Low-value
257,1,0,3.0,3.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,2109.4200000000033,14,100,1056.710000000002,133.32999999999996,116.08,46.11,128.45,8.58,6.25,317.97,25-34,U,25-34K,Unknown,1 Adult Kids,3,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Low-value
264,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1667.440000000001,13,58,835.1700000000003,75.46999999999998,184.62000000000003,56.8,274.98000000000013,183.56,0.0,17.21,45-54,U,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Low-value
282,1,1,4.0,2.0,2.0,0.0,6.0,58.0,6.0,1.5,0.1,3089.7599999999925,14,83,1814.540000000005,93.72999999999998,209.06000000000003,254.95,322.7600000000001,40.54,31.16,106.89,45-54,U,35-49K,Unknown,Single Female,1,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Low-value
302,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1508.620000000003,17,72,731.7400000000001,0.0,70.56,30.02,431.13000000000017,15.95,0.0,20.74,45-54,U,35-49K,Homeowner,2 Adults Kids,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Low-value
309,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2185.67,11,20,1827.78,32.980000000000004,57.52,0.0,63.68000000000002,0.0,0.0,15.93,25-34,A,75-99K,Homeowner,Single Male,2,None/Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Low-value
350,1,0,4.0,3.0,1.0,0.0,0.0,61.0,0.0,0.0,0.0,2414.189999999999,10,88,620.8500000000004,84.56,125.44,679.4100000000002,466.98000000000036,2.99,41.76,254.75,45-54,A,50-74K,Homeowner,1 Adult Kids,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Low-value
385,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2491.989999999997,10,31,1328.5600000000015,197.25,251.43000000000015,126.51,105.94,3.86,14.89,178.2,25-34,A,50-74K,Homeowner,2 Adults Kids,5+,3+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Low-value
395,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759.1399999999999,12,59,425.32,55.47000000000001,44.88,0.0,103.35000000000002,3.99,7.34,6.51,35-44,U,25-34K,Unknown,Single Male,1,None/Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Low-value
473,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2723.8599999999938,16,60,1534.2900000000016,43.7,143.74000000000004,519.21,34.78,28.92000000000001,0.0,137.79,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Low-value
