household_key,received_campaign,redeemed_coupons,total_campaigns_received,TypeA,TypeB,TypeC,total_campaigns_engaged,total_coupons_received,total_coupons_redeemed,camp_conversion_rate,coupon_conversion_rate,revenue,recency,frequency,GROCERY_spend,DELI_spend,PRODUCE_spend,KIOSK-GAS_spend,DRUG GM_spend,NUTRITION_spend,SALAD BAR_spend,MEAT_spend,recency_cluster,frequency_cluster,revenue_cluster,rfm_score,segment,age_desc,marital_status_code,income_desc,homeowner_desc,hh_comp_desc,household_size_desc,kid_category_desc
250,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5991.839999999936,5,121,3940.2999999999774,56.650000000000006,161.78000000000006,0.0,707.1600000000008,0.0,0.0,527.6800000000002,3,1,2,6,Mid-value,45-54,A,75-99K,Homeowner,1 Adult Kids,4,2
253,1,0,7.0,3.0,2.0,2.0,0.0,128.0,0.0,0.0,0.0,10993.709999999921,1,385,6688.379999999944,233.04000000000002,419.4500000000004,301.19,829.3700000000009,31.2,12.67,965.3799999999999,3,2,3,8,High-value,45-54,U,Under 15K,Unknown,Single Female,1,None/Unknown
256,1,1,12.0,5.0,5.0,2.0,33.0,208.0,33.0,2.75,0.16,9850.349999999895,0,125,6537.819999999929,14.96,447.1100000000007,270.95,1675.9100000000026,30.26,0.0,338.9100000000001,3,1,2,6,Mid-value,25-34,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
257,1,0,3.0,3.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,2689.9900000000016,13,122,1306.2100000000037,188.20999999999998,134.57000000000002,46.11,142.22,8.58,6.25,450.53000000000003,3,1,1,5,Mid-value,25-34,U,25-34K,Unknown,1 Adult Kids,3,2
263,1,0,6.0,3.0,3.0,0.0,0.0,94.0,0.0,0.0,0.0,5870.329999999936,3,325,2964.2999999999965,296.7800000000001,513.9500000000008,0.0,390.63,110.19999999999997,41.86,824.8600000000001,3,2,2,7,High-value,45-54,U,35-49K,Unknown,2 Adults No Kids,2,None/Unknown
264,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1783.0700000000015,31,61,900.3300000000004,83.29999999999998,192.11000000000004,56.8,293.54000000000013,200.15,0.0,17.21,3,0,0,3,Low-value,45-54,U,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown
276,1,1,6.0,3.0,1.0,2.0,1.0,119.0,1.0,0.17,0.01,5758.709999999952,2,173,2251.26,384.4000000000002,344.2900000000002,677.8399999999999,529.9400000000002,0.0,7.57,1125.0999999999997,3,1,2,6,Mid-value,35-44,U,35-49K,Unknown,Single Male,1,None/Unknown
281,1,0,5.0,4.0,0.0,1.0,0.0,66.0,0.0,0.0,0.0,1495.0800000000027,5,79,889.5900000000001,39.68,289.38000000000005,23.439999999999998,52.33000000000001,0.0,0.0,133.49,3,0,0,3,Low-value,35-44,B,50-74K,Homeowner,Single Female,1,None/Unknown
282,1,1,5.0,3.0,2.0,0.0,6.0,74.0,6.0,1.2,0.08,4162.559999999979,0,110,2422.240000000003,200.12,282.78000000000014,369.47,372.9800000000001,44.03,34.11,168.37000000000003,3,1,1,5,Mid-value,45-54,U,35-49K,Unknown,Single Female,1,None/Unknown
283,1,1,7.0,1.0,6.0,0.0,3.0,102.0,3.0,0.43,0.03,6023.3699999999335,11,78,2860.5499999999934,462.0200000000002,400.0900000000004,0.0,1707.2700000000002,47.400000000000006,14.329999999999998,179.10000000000002,3,0,2,5,Mid-value,25-34,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
289,1,0,5.0,3.0,2.0,0.0,0.0,68.0,0.0,0.0,0.0,5970.469999999954,13,183,1683.849999999999,120.65,808.5900000000007,0.0,666.6600000000003,601.0300000000003,13.07,17.950000000000003,3,1,2,6,Mid-value,45-54,B,100-124K,Homeowner,Single Male,1,None/Unknown
290,1,0,8.0,3.0,4.0,1.0,0.0,118.0,0.0,0.0,0.0,5524.3399999999665,1,290,3727.6299999999787,200.67000000000002,111.23000000000003,0.0,774.1800000000002,0.0,8.67,297.13,3,2,1,6,Mid-value,25-34,U,35-49K,Unknown,2 Adults No Kids,2,None/Unknown
294,1,1,10.0,5.0,5.0,0.0,10.0,193.0,10.0,1.0,0.05,5411.359999999967,1,269,3463.9299999999917,286.08000000000015,291.38999999999993,0.0,407.0200000000004,24.460000000000004,25.560000000000002,368.55,3,1,1,5,Mid-value,25-34,A,50-74K,Homeowner,2 Adults Kids,4,2
300,1,0,6.0,5.0,1.0,0.0,0.0,93.0,0.0,0.0,0.0,4974.309999999963,26,107,2853.8099999999954,71.35,194.72000000000003,0.0,375.09,0.0,7.54,856.7799999999999,3,0,1,4,Mid-value,55-64,A,Under 15K,Unknown,Single Female,2,None/Unknown
301,1,0,8.0,1.0,5.0,2.0,0.0,151.0,0.0,0.0,0.0,7211.679999999926,0,81,4279.989999999971,432.87999999999977,544.7400000000004,0.0,438.24000000000024,48.269999999999996,2.29,400.98999999999984,3,0,2,5,Mid-value,35-44,A,35-49K,Homeowner,2 Adults Kids,4,2
302,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1797.5300000000043,20,95,878.5800000000003,0.0,77.07,30.02,496.17000000000024,15.950000000000001,0.0,20.74,3,0,0,3,Low-value,45-54,U,35-49K,Homeowner,2 Adults Kids,3,1
304,1,0,9.0,4.0,4.0,1.0,0.0,143.0,0.0,0.0,0.0,8586.279999999946,0,304,4111.989999999983,99.52000000000001,283.3,1142.46,1398.6299999999999,27.299999999999997,11.040000000000001,485.10999999999973,3,2,2,7,High-value,25-34,U,50-74K,Unknown,2 Adults No Kids,2,None/Unknown
306,1,1,4.0,3.0,0.0,1.0,4.0,74.0,4.0,1.0,0.05,5716.729999999956,0,185,2989.190000000006,97.01000000000003,412.4300000000004,785.56,330.4100000000002,12.009999999999998,8.66,493.69000000000034,3,1,2,6,Mid-value,19-24,U,35-49K,Homeowner,2 Adults Kids,4,2
309,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2325.589999999998,87,22,1939.5099999999995,32.980000000000004,68.1,0.0,68.06000000000002,1.0,0.0,15.93,2,0,0,2,Low-value,25-34,A,75-99K,Homeowner,Single Male,2,None/Unknown
314,1,0,1.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,3004.009999999991,4,41,1666.490000000002,159.38999999999996,240.79000000000005,0.0,412.5400000000002,62.74000000000001,3.35,67.27,3,0,1,4,Mid-value,45-54,U,75-99K,Homeowner,2 Adults Kids,3,1
317,1,0,6.0,4.0,2.0,0.0,0.0,95.0,0.0,0.0,0.0,6083.299999999949,1,61,3470.9899999999943,337.3699999999999,345.01000000000016,0.0,847.7700000000009,44.43,1.25,564.0699999999997,3,0,2,5,Mid-value,45-54,A,75-99K,Homeowner,Single Male,2,None/Unknown
319,1,0,5.0,5.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,3758.4999999999836,21,109,1758.3800000000044,67.05999999999999,280.60000000000014,438.74999999999994,319.8100000000001,30.430000000000003,0.0,297.03000000000003,3,1,1,5,Mid-value,45-54,U,35-49K,Homeowner,1 Adult Kids,4,3+
321,1,1,7.0,3.0,4.0,0.0,2.0,110.0,2.0,0.29,0.02,5935.659999999948,21,106,3028.059999999995,212.78000000000006,507.08000000000055,0.0,471.5200000000003,21.75,0.0,1453.3200000000004,3,0,2,5,Mid-value,45-54,A,100-124K,Homeowner,2 Adults No Kids,2,None/Unknown
324,1,1,7.0,4.0,3.0,0.0,1.0,131.0,1.0,0.14,0.01,8554.86999999988,0,150,4351.759999999972,279.4200000000001,901.840000000001,1393.5200000000004,703.3800000000009,520.3200000000004,0.0,19.68,3,1,2,6,Mid-value,45-54,U,50-74K,Unknown,Single Female,1,None/Unknown
325,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2850.579999999996,13,75,1873.4100000000042,98.68999999999998,163.37999999999997,29.73,380.4800000000001,0.0,0.0,129.61,3,0,1,4,Mid-value,35-44,A,75-99K,Homeowner,2 Adults Kids,4,2
329,1,0,6.0,3.0,2.0,1.0,0.0,92.0,0.0,0.0,0.0,3026.7099999999864,5,146,1529.7700000000043,82.73999999999998,425.9100000000001,0.0,452.61000000000024,10.34,69.26,110.72999999999999,3,1,1,5,Mid-value,25-34,U,75-99K,Unknown,Single Female,1,None/Unknown
332,1,0,7.0,4.0,2.0,1.0,0.0,103.0,0.0,0.0,0.0,5519.019999999955,4,118,3205.2299999999927,77.01,536.0800000000003,0.0,867.8000000000009,31.4,36.71,306.14,3,1,1,5,Mid-value,35-44,A,125-149K,Homeowner,2 Adults Kids,5+,3+
334,1,1,8.0,4.0,2.0,2.0,6.0,104.0,6.0,0.75,0.06,4827.79999999997,0,466,3117.279999999993,131.91000000000003,353.0200000000001,96.65,767.23,39.59,11.22,29.82,3,2,1,6,Mid-value,45-54,A,Under 15K,Homeowner,2 Adults No Kids,2,None/Unknown
346,1,1,3.0,3.0,0.0,0.0,1.0,48.0,1.0,0.33,0.02,5351.409999999989,5,124,2203.940000000006,740.3900000000001,536.15,0.0,1215.1300000000008,0.0,0.92,399.28000000000003,3,1,1,5,Mid-value,65+,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
350,1,0,5.0,4.0,1.0,0.0,0.0,77.0,0.0,0.0,0.0,3083.2499999999895,1,103,895.510000000001,161.29999999999998,165.72,702.4100000000001,640.5100000000007,2.99,51.14,282.41,3,0,1,4,Mid-value,45-54,A,50-74K,Homeowner,1 Adult Kids,4,2
351,1,1,7.0,3.0,3.0,1.0,3.0,108.0,3.0,0.43,0.03,7659.669999999875,2,296,2862.4099999999953,125.61999999999999,484.4600000000004,125.15,2553.1199999999835,25.180000000000003,4.9399999999999995,680.0099999999996,3,2,2,7,High-value,45-54,U,50-74K,Unknown,Unknown,1,None/Unknown
353,1,1,3.0,3.0,0.0,0.0,2.0,48.0,2.0,0.67,0.04,3799.1999999999794,11,125,1690.790000000004,110.27,509.74000000000046,0.0,362.77000000000004,76.49999999999999,4.24,410.8799999999999,3,1,1,5,Mid-value,45-54,A,150-174K,Homeowner,2 Adults No Kids,2,None/Unknown
354,1,1,7.0,3.0,4.0,0.0,3.0,101.0,3.0,0.43,0.03,8729.869999999883,2,157,5261.58999999996,147.32000000000002,327.58000000000015,0.0,1706.3300000000022,20.01,4.47,424.93,3,1,2,6,Mid-value,25-34,A,35-49K,Homeowner,2 Adults Kids,5+,3+
358,1,0,8.0,2.0,4.0,2.0,0.0,146.0,0.0,0.0,0.0,12729.339999999916,0,371,7614.649999999904,210.27,680.0100000000014,0.0,1772.9700000000018,29.13,112.12,1039.2699999999993,3,2,3,8,High-value,35-44,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
361,1,1,10.0,5.0,5.0,0.0,6.0,160.0,6.0,0.6,0.04,8747.099999999931,0,217,4648.25999999998,418.5100000000001,653.8200000000003,0.0,1039.070000000001,10.49,4.640000000000001,1319.3300000000015,3,1,2,6,Mid-value,45-54,U,50-74K,Unknown,Unknown,1,None/Unknown
362,1,1,3.0,3.0,0.0,0.0,2.0,48.0,2.0,0.67,0.04,2987.4899999999866,5,91,1483.4300000000007,73.33,325.23000000000025,0.0,274.8400000000001,11.280000000000001,0.0,96.71,3,0,1,4,Mid-value,65+,U,50-74K,Unknown,Single Male,1,None/Unknown
367,1,1,9.0,5.0,3.0,1.0,35.0,158.0,35.0,3.89,0.22,7186.369999999949,3,114,4515.169999999987,321.6,572.33,16.84,1057.8500000000006,4.49,0.0,169.28000000000003,3,1,2,6,Mid-value,55-64,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
370,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,3386.7799999999916,155,133,1349.3800000000015,190.38000000000002,232.5400000000001,826.5300000000002,188.35000000000002,4.99,0.0,323.5000000000001,2,1,1,4,Mid-value,65+,U,50-74K,Unknown,2 Adults No Kids,2,None/Unknown
371,1,0,12.0,3.0,7.0,2.0,0.0,196.0,0.0,0.0,0.0,15716.539999999875,0,161,9228.469999999907,586.0600000000003,1552.300000000004,0.0,1349.3000000000013,18.46,2.59,1419.7899999999997,3,1,3,7,High-value,35-44,A,75-99K,Homeowner,2 Adults Kids,3,1
377,1,0,5.0,3.0,2.0,0.0,0.0,81.0,0.0,0.0,0.0,3166.449999999985,0,133,2059.6100000000065,117.91999999999999,335.4900000000003,0.0,98.29999999999998,4.6899999999999995,24.069999999999997,334.73999999999995,3,1,1,5,Mid-value,45-54,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
378,1,1,5.0,4.0,1.0,0.0,9.0,77.0,9.0,1.8,0.12,4715.41999999996,3,325,2410.119999999996,50.99,306.1700000000003,312.0,1025.0300000000002,6.98,81.04,163.73999999999998,3,2,1,6,Mid-value,55-64,A,50-74K,Homeowner,Single Female,2,None/Unknown
381,1,0,5.0,3.0,1.0,1.0,0.0,88.0,0.0,0.0,0.0,3120.7899999999886,12,93,1540.030000000004,109.60000000000001,104.64999999999998,20.01,940.000000000001,0.0,18.77,113.60000000000001,3,0,1,4,Mid-value,25-34,B,35-49K,Homeowner,1 Adult Kids,2,1
383,1,1,4.0,2.0,2.0,0.0,1.0,61.0,1.0,0.25,0.02,5763.439999999942,18,150,2912.829999999998,90.04999999999998,836.5000000000013,432.36,335.99000000000007,381.21999999999997,0.0,403.87000000000006,3,1,2,6,Mid-value,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown
385,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2929.7199999999916,10,41,1505.090000000002,302.19000000000005,318.20000000000033,126.50999999999999,131.16,3.86,14.89,182.38,3,0,1,4,Mid-value,25-34,A,50-74K,Homeowner,2 Adults Kids,5+,3+
386,1,0,5.0,3.0,2.0,0.0,0.0,84.0,0.0,0.0,0.0,4676.42999999998,1,281,2909.660000000001,59.03,233.34000000000006,341.47,253.43999999999997,4.18,4.54,298.92000000000013,3,2,1,6,Mid-value,35-44,B,25-34K,Probable Owner,Single Female,1,None/Unknown
387,1,1,3.0,3.0,0.0,0.0,1.0,48.0,1.0,0.33,0.02,5697.249999999943,7,131,3033.779999999985,544.6100000000001,332.8100000000003,0.0,794.6800000000005,108.50000000000001,12.940000000000001,380.08000000000004,3,1,2,6,Mid-value,25-34,B,50-74K,Homeowner,Single Female,1,None/Unknown
389,1,1,10.0,3.0,6.0,1.0,23.0,182.0,23.0,2.3,0.13,14880.919999999922,1,271,7647.47999999995,461.2500000000002,1515.4900000000018,357.78999999999996,965.1300000000005,66.72,0.83,1574.06,3,1,3,7,High-value,35-44,U,150-174K,Probable Owner,Single Female,1,None/Unknown
390,1,0,3.0,3.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,1806.0200000000048,2,108,878.2700000000008,89.54999999999998,51.45,23.26,386.65000000000026,7.470000000000001,24.159999999999997,120.07000000000001,3,0,0,3,Low-value,45-54,B,25-34K,Renter,Single Female,1,None/Unknown
391,1,0,2.0,1.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,1412.640000000001,98,49,859.1900000000009,27.250000000000004,40.78,0.0,355.18000000000006,0.0,0.0,52.58,2,0,0,2,Low-value,65+,B,25-34K,Unknown,Single Female,1,None/Unknown
392,1,0,8.0,3.0,4.0,1.0,0.0,136.0,0.0,0.0,0.0,11443.96999999992,2,104,6030.529999999926,301.07000000000016,1079.1700000000008,0.0,2022.890000000002,10.97,5.13,1209.0700000000006,3,0,3,6,Mid-value,35-44,A,250K+,Homeowner,2 Adults Kids,3,1
395,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.9100000000001,1,68,496.74,71.94000000000001,44.879999999999995,0.0,126.23,3.99,7.34,6.51,3,0,0,3,Low-value,35-44,U,25-34K,Unknown,Single Male,1,None/Unknown
400,1,1,3.0,0.0,3.0,0.0,4.0,56.0,4.0,1.33,0.07,18494.140000000018,0,310,9742.339999999918,520.64,871.2000000000011,0.0,2354.9999999999986,19.48,34.78,1005.72,3,2,3,8,High-value,35-44,A,150-174K,Homeowner,2 Adults Kids,3,1
404,1,0,8.0,5.0,3.0,0.0,0.0,144.0,0.0,0.0,0.0,6107.179999999915,2,240,4285.649999999961,17.47,354.56000000000046,378.42,448.27000000000027,136.40999999999997,5.91,185.94000000000003,3,1,2,6,Mid-value,25-34,A,25-34K,Unknown,Unknown,2,None/Unknown
409,1,0,8.0,3.0,5.0,0.0,0.0,126.0,0.0,0.0,0.0,4499.849999999975,2,135,2697.259999999994,27.909999999999993,383.6300000000003,575.7300000000001,220.0300000000001,42.480000000000004,4.51,250.01000000000002,3,1,1,5,Mid-value,19-24,B,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown
410,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1148.4200000000008,0,129,501.4399999999999,31.66,42.78,0.0,85.71,1.89,0.0,341.79999999999984,3,1,0,4,Mid-value,55-64,A,35-49K,Homeowner,2 Adults Kids,5+,3+
411,1,0,5.0,3.0,1.0,1.0,0.0,86.0,0.0,0.0,0.0,6697.209999999958,6,158,3246.52,24.93,508.63000000000034,386.96999999999997,1381.8700000000024,39.96,0.0,463.08000000000004,3,1,2,6,Mid-value,35-44,U,Under 15K,Unknown,2 Adults No Kids,2,None/Unknown
412,1,1,4.0,2.0,2.0,0.0,4.0,65.0,4.0,1.0,0.06,2426.300000000002,0,112,1229.4600000000007,207.8,147.55,37.5,117.99999999999999,36.050000000000004,161.10999999999996,163.97,3,1,1,5,Mid-value,65+,A,15-24K,Homeowner,Single Female,2,None/Unknown
413,1,1,8.0,5.0,2.0,1.0,2.0,125.0,2.0,0.25,0.02,5963.779999999948,9,284,1858.9000000000053,620.8400000000004,521.3000000000001,1385.6799999999998,676.660000000001,2.99,4.87,203.78000000000003,3,2,2,7,High-value,45-54,U,100-124K,Unknown,Unknown,1,None/Unknown
417,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3012.9599999999937,8,84,1708.7700000000068,22.69,445.3400000000003,0.0,354.0400000000001,12.25,20.57,254.59999999999997,3,0,1,4,Mid-value,45-54,A,35-49K,Unknown,Single Female,2,None/Unknown
418,1,0,11.0,3.0,8.0,0.0,0.0,168.0,0.0,0.0,0.0,6960.9599999999,0,256,4187.669999999979,195.68000000000004,275.34000000000003,834.5899999999999,832.8700000000011,14.059999999999999,22.98,114.41,3,1,2,6,Mid-value,35-44,U,35-49K,Unknown,2 Adults Kids,3,1
426,1,1,3.0,3.0,0.0,0.0,11.0,48.0,11.0,3.67,0.23,7860.849999999938,1,228,2851.2099999999937,303.10000000000025,695.02,2385.4099999999994,374.57,42.2,180.08999999999995,318.7799999999998,3,1,2,6,Mid-value,45-54,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
428,1,0,5.0,3.0,2.0,0.0,0.0,77.0,0.0,0.0,0.0,3361.429999999994,18,95,2683.000000000002,52.34,152.58,0.0,107.23999999999998,0.0,0.0,157.74999999999997,3,0,1,4,Mid-value,19-24,U,50-74K,Probable Owner,2 Adults No Kids,2,None/Unknown
432,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,3486.549999999996,0,257,1512.580000000003,117.20999999999995,119.59999999999997,66.01,803.1100000000008,8.86,42.279999999999994,288.53000000000003,3,1,1,5,Mid-value,19-24,U,25-34K,Unknown,Single Female,1,None/Unknown
434,1,0,9.0,3.0,4.0,2.0,0.0,156.0,0.0,0.0,0.0,3778.749999999984,3,117,2156.220000000003,8.040000000000001,120.77000000000001,8.0,683.8200000000004,5.98,11.17,375.49999999999994,3,1,1,5,Mid-value,35-44,A,15-24K,Homeowner,2 Adults Kids,3,1
437,1,1,8.0,4.0,3.0,1.0,2.0,130.0,2.0,0.25,0.02,5915.729999999941,3,90,2387.0699999999997,320.07000000000016,186.90000000000006,540.68,1720.6600000000044,8.77,1.63,212.78,3,0,2,5,Mid-value,25-34,A,50-74K,Homeowner,2 Adults Kids,5+,3+
438,1,1,2.0,1.0,0.0,1.0,2.0,40.0,2.0,1.0,0.05,4456.519999999987,7,67,2611.6899999999973,5.18,468.3100000000005,0.0,493.91000000000025,5.890000000000001,0.0,413.32,3,0,1,4,Mid-value,35-44,A,50-74K,Probable Owner,2 Adults No Kids,2,None/Unknown
441,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2369.899999999998,2,76,1359.330000000001,253.47,211.84999999999994,0.0,68.16,100.36999999999999,0.0,302.11000000000007,3,0,0,3,Low-value,45-54,B,50-74K,Homeowner,Single Female,1,None/Unknown
442,1,0,2.0,1.0,1.0,0.0,0.0,34.0,0.0,0.0,0.0,3094.7099999999955,0,214,1260.6900000000005,22.22,203.83000000000007,394.4599999999999,713.2000000000005,27.710000000000004,186.11999999999995,114.32,3,1,1,5,Mid-value,25-34,U,15-24K,Unknown,1 Adult Kids,2,1
443,1,1,4.0,3.0,1.0,0.0,2.0,66.0,2.0,0.5,0.03,2644.2099999999996,0,103,1813.5500000000038,58.610000000000014,170.28,0.0,117.75,54.77,0.0,199.47,3,0,1,4,Mid-value,45-54,A,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown
451,1,0,3.0,3.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,2376.2799999999984,0,161,749.8100000000004,7.67,274.8600000000002,117.81,352.13000000000017,4.88,7.27,432.5599999999999,3,1,0,4,Mid-value,25-34,B,Under 15K,Renter,2 Adults No Kids,2,None/Unknown
454,1,1,8.0,5.0,2.0,1.0,1.0,135.0,1.0,0.12,0.01,8215.929999999898,1,356,5247.329999999959,58.89000000000001,649.2000000000011,0.0,679.1200000000006,2.39,0.0,1092.04,3,2,2,7,High-value,55-64,U,35-49K,Unknown,Single Male,1,None/Unknown
456,1,0,10.0,5.0,3.0,2.0,0.0,167.0,0.0,0.0,0.0,6314.0299999999315,10,94,4448.729999999984,26.349999999999998,259.48,39.89,984.500000000001,5.0,0.0,150.17000000000002,3,0,2,5,Mid-value,19-24,B,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
458,1,1,5.0,3.0,2.0,0.0,4.0,81.0,4.0,0.8,0.05,1685.640000000002,2,127,1148.4299999999998,18.35,120.97999999999998,74.84,106.4,11.98,0.0,75.95,3,1,0,4,Mid-value,55-64,A,35-49K,Homeowner,Single Female,2,None/Unknown
460,1,1,4.0,3.0,1.0,0.0,1.0,60.0,1.0,0.25,0.02,760.4499999999999,4,113,260.64999999999986,21.979999999999997,100.14000000000001,116.72000000000001,118.51999999999998,73.67,0.0,9.3,3,1,0,4,Mid-value,65+,B,25-34K,Homeowner,Single Female,1,None/Unknown
462,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1510.6300000000024,5,97,841.8400000000007,122.9,155.8,0.0,121.77999999999999,23.450000000000003,0.0,90.17999999999999,3,0,0,3,Low-value,65+,U,100-124K,Unknown,Single Male,1,None/Unknown
464,1,1,10.0,4.0,4.0,2.0,10.0,177.0,10.0,1.0,0.06,3590.4899999999925,2,173,2353.6800000000053,66.23000000000002,154.4199999999999,238.8,194.9,12.55,0.0,240.44,3,1,1,5,Mid-value,65+,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
469,1,1,6.0,4.0,2.0,0.0,5.0,103.0,5.0,0.83,0.05,7748.489999999884,13,165,4037.1499999999824,268.12,1147.9800000000012,284.85,975.740000000001,134.49999999999994,0.0,155.56,3,1,2,6,Mid-value,45-54,U,75-99K,Probable Owner,Single Female,1,None/Unknown
473,1,1,2.0,2.0,0.0,0.0,3.0,32.0,3.0,1.5,0.09,3208.7099999999887,2,70,1821.3100000000024,43.7,160.49000000000004,598.39,61.32000000000001,28.92000000000001,0.0,176.43,3,0,1,4,Mid-value,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown
483,1,0,3.0,3.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,2718.989999999994,1,98,1603.6400000000024,106.80999999999999,54.08,0.0,330.16000000000014,5.0,0.0,291.62,3,0,1,4,Mid-value,45-54,U,35-49K,Unknown,Single Female,1,None/Unknown
484,1,1,3.0,3.0,0.0,0.0,2.0,48.0,2.0,0.67,0.04,2964.5099999999916,5,137,1830.8900000000044,5.95,138.57000000000005,32.0,403.8400000000001,79.75,71.35,95.46000000000001,3,1,1,5,Mid-value,25-34,U,15-24K,Unknown,2 Adults No Kids,2,None/Unknown
485,1,1,2.0,0.0,2.0,0.0,2.0,38.0,2.0,1.0,0.05,5431.009999999978,1,162,2212.280000000002,21.78,274.9800000000001,1603.1200000000001,187.65000000000006,30.990000000000002,0.55,556.4100000000001,3,1,1,5,Mid-value,35-44,U,25-34K,Homeowner,Single Male,1,None/Unknown
489,1,0,6.0,2.0,3.0,1.0,0.0,72.0,0.0,0.0,0.0,5866.559999999964,0,212,2261.820000000005,624.7100000000003,411.76000000000005,1280.3400000000001,736.1100000000009,147.1,10.46,134.51,3,1,2,6,Mid-value,55-64,U,150-174K,Unknown,Single Female,1,None/Unknown
490,1,1,5.0,5.0,0.0,0.0,7.0,80.0,7.0,1.4,0.09,3886.869999999988,19,80,2800.4799999999955,14.83,149.73999999999998,33.0,377.3700000000001,0.0,3.65,107.95,3,0,1,4,Mid-value,35-44,A,75-99K,Homeowner,2 Adults Kids,5+,3+
491,1,0,5.0,3.0,2.0,0.0,0.0,69.0,0.0,0.0,0.0,4835.709999999954,2,124,1437.930000000001,58.43000000000001,355.5000000000002,735.5900000000001,1299.160000000002,92.87999999999998,14.760000000000002,111.25,3,1,1,5,Mid-value,45-54,A,75-99K,Unknown,Single Female,2,None/Unknown
492,1,1,8.0,3.0,2.0,3.0,3.0,123.0,3.0,0.38,0.02,7148.279999999925,78,117,4322.2099999999655,12.98,295.6800000000001,1011.8199999999999,806.0000000000008,31.220000000000006,0.0,59.76000000000001,2,1,2,5,Mid-value,45-54,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown
493,1,0,5.0,3.0,2.0,0.0,0.0,75.0,0.0,0.0,0.0,4925.559999999962,3,196,2997.299999999991,68.09,200.02000000000007,484.72,408.2800000000001,3.49,4.68,138.9,3,1,1,5,Mid-value,55-64,U,50-74K,Unknown,Unknown,1,None/Unknown
510,1,0,11.0,3.0,7.0,1.0,0.0,157.0,0.0,0.0,0.0,7903.359999999904,4,346,4037.3799999999756,187.31999999999996,702.0800000000006,836.5999999999998,850.0500000000013,52.91000000000002,0.0,534.9200000000001,3,2,2,7,High-value,35-44,A,250K+,Homeowner,2 Adults Kids,3,1
513,1,0,6.0,3.0,3.0,0.0,0.0,97.0,0.0,0.0,0.0,12130.009999999927,6,161,4793.849999999984,1424.8500000000006,693.7600000000004,15.07,3232.9700000000003,14.21,5.51,1090.2699999999998,3,1,3,7,High-value,45-54,U,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown
518,1,1,5.0,3.0,2.0,0.0,5.0,69.0,5.0,1.0,0.07,4926.369999999961,5,153,2918.899999999988,292.62,199.01000000000008,43.78,762.4800000000006,9.17,2.94,395.5800000000001,3,1,1,5,Mid-value,45-54,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown
523,1,1,2.0,2.0,0.0,0.0,1.0,32.0,1.0,0.5,0.03,5731.869999999957,1,277,3007.5999999999926,221.41999999999996,91.42,1008.8699999999998,671.4600000000008,31.59,129.82000000000002,308.8299999999999,3,1,2,6,Mid-value,65+,B,35-49K,Homeowner,Single Male,1,None/Unknown
